1000 1000
124 904 35 183
124 617 103 217
124 567 117 92
113 804 6 835
113 27 11 225
113 457 19 79
113 663 49 567
113 202 78 525
113 74 94 770
113 172 95 469
113 598 96 449
109 5 34 587
109 736 54 759
109 397 82 723
109 403 84 108
103 126 2 105
103 126 8 35
103 606 19 968
103 126 32 21
103 700 65 942
103 277 66 676
103 208 80 219
103 252 82 815
103 542 85 958
126 669 17 514
117 750 19 246
117 350 50 542
117 648 98 939
117 496 113 500
117 989 113 329
123 538 29 778
123 373 35 942
123 690 83 451
123 823 113 943
128 750 45 66
128 895 55 851
128 718 91 379
128 15 103 126
128 674 119 361
130 348 7 990
130 502 23 395
130 583 47 461
130 348 49 495
130 765 53 526
130 357 77 787
115 781 29 598
132 684 13 900
132 153 53 313
132 468 119 362
132 149 127 655
121 117 15 477
121 497 45 904
121 608 107 917
119 963 6 218
119 963 36 109
119 110 38 318
119 74 107 642
119 272 118 390
135 324 71 577
135 775 77 663
129 332 67 54
129 55 97 734
138 66 49 611
138 256 107 371
134 380 37 134
134 600 47 189
134 471 85 926
134 542 123 230
134 925 125 891
140 396 57 33
140 18 101 989
136 475 49 593
136 35 63 975
136 835 91 827
144 19 41 942
144 621 101 535
144 965 143 562
125 407 13 385
125 785 39 521
125 311 49 870
125 237 97 706
125 545 97 192
125 228 99 600
141 936 34 139
141 792 52 512
141 970 88 676
141 976 89 866
141 631 106 343
127 834 9 633
127 713 16 976
127 834 27 422
127 485 44 747
127 702 77 512
127 636 88 488
127 350 95 337
127 575 102 720
127 974 112 777
127 48 113 91
142 775 109 186
142 745 115 729
142 610 139 853
133 291 22 134
133 545 41 259
133 208 50 628
133 827 68 501
133 507 88 3
133 706 110 272
150 492 53 855
150 371 77 592
150 35 139 874
147 850 47 507
147 314 97 853
147 284 115 804
147 358 146 504
146 213 19 483
146 10 127 623
131 205 108 943
131 277 118 98
148 540 39 898
148 871 65 566
148 676 71 101
148 618 93 255
148 498 95 20
148 787 99 945
148 879 113 785
152 765 25 577
152 913 39 275
152 268 87 220
152 683 97 921
152 903 97 258
152 704 127 124
156 814 37 502
137 118 47 372
137 609 59 372
137 95 66 665
137 407 74 150
137 512 86 681
137 158 98 620
137 271 111 627
137 572 122 253
154 792 67 976
154 381 85 968
154 131 93 914
154 296 127 948
145 157 57 735
145 531 59 43
145 531 77 591
145 735 136 245
155 904 47 945
155 17 104 639
155 620 118 447
155 446 148 674
153 443 14 912
153 453 92 381
153 614 151 103
143 502 42 482
143 712 71 242
143 549 102 913
143 868 129 708
143 269 135 911
143 508 137 738
160 962 31 853
160 660 67 857
160 575 69 888
160 567 119 192
162 931 115 541
139 230 22 890
139 514 25 961
139 942 31 408
139 241 59 396
139 704 71 134
139 696 74 549
139 317 107 754
139 567 114 771
139 869 130 877
158 538 109 554
158 788 157 531
151 123 17 115
151 864 28 390
151 575 50 474
151 421 51 81
151 668 86 946
151 598 107 151
151 777 124 737
151 77 131 558
164 667 143 697
164 71 147 700
164 971 149 465
165 897 14 581
165 561 83 947
165 166 92 648
165 830 101 936
168 942 109 750
166 49 19 334
166 596 19 168
166 343 111 755
159 769 20 56
159 890 110 289
170 475 29 946
170 543 111 558
149 261 21 670
149 946 26 564
149 544 42 617
149 922 70 568
149 420 72 168
149 637 85 906
149 614 97 501
149 29 103 257
172 856 21 73
172 673 63 34
161 844 38 307
161 166 75 194
161 883 87 576
161 383 143 614
161 862 150 629
161 897 155 928
174 261 35 770
180 551 13 974
180 597 133 783
180 551 169 487
169 376 3 130
169 376 9 65
169 325 17 855
169 191 54 869
169 133 71 988
169 732 86 63
169 520 99 545
169 450 132 684
176 510 35 398
176 240 51 998
176 270 67 68
157 492 7 592
157 472 10 200
157 121 23 305
157 600 40 705
157 200 49 717
157 492 49 296
157 375 62 821
157 164 63 237
157 67 79 496
157 48 87 640
157 472 100 100
157 136 106 647
157 95 132 436
157 900 136 358
157 443 141 176
163 631 6 690
163 443 28 425
163 631 36 345
163 282 69 726
163 533 108 143
163 849 149 609
178 442 77 756
182 393 23 564
182 653 45 563
171 349 61 478
171 448 86 755
171 386 89 232
171 165 119 19
171 447 151 18
171 278 166 9
184 47 39 33
184 344 89 28
184 551 113 532
184 59 139 756
177 993 35 239
177 373 58 748
177 226 67 128
177 310 110 131
177 685 172 362
186 7 53 537
173 609 15 976
173 761 28 28
173 832 28 84
173 142 40 644
173 251 69 825
173 3 97 695
173 759 99 125
173 368 116 107
173 481 127 941
173 208 156 766
188 90 13 705
188 613 157 273
175 407 2 47
175 607 74 49
175 865 122 493
175 710 134 777
175 263 167 900
167 925 18 931
167 552 21 998
167 416 23 267
167 668 111 585
167 979 134 275
167 287 135 244
167 673 147 225
192 785 13 235
192 825 31 998
192 349 169 914
190 607 47 214
190 287 69 101
190 619 129 441
190 765 137 310
190 669 177 258
190 572 183 189
189 779 5 464
189 779 25 232
189 926 41 877
189 861 82 5
189 812 149 932
189 505 179 792
189 388 185 259
183 723 62 705
183 625 70 844
183 316 107 231
183 220 125 685
183 942 125 587
183 484 127 390
183 880 155 653
183 514 157 976
183 958 163 745
183 534 173 363
195 766 29 422
195 815 71 396
195 430 88 235
195 932 173 420
185 651 17 826
185 560 24 242
185 729 34 805
185 628 69 777
185 967 88 11
185 463 109 173
185 371 119 950
185 840 131 292
185 244 133 467
185 569 166 719
185 274 177 730
198 762 13 413
198 669 91 89
198 927 155 566
196 669 55 23
196 456 153 443
196 833 183 346
194 196 3 559
194 648 129 847
194 925 179 855
179 467 11 548
179 269 19 59
179 462 32 645
179 124 44 269
179 596 54 813
179 262 58 193
179 590 65 983
179 435 93 39
179 467 121 274
179 117 131 908
179 645 147 176
179 695 154 81
179 131 158 354
179 765 174 676
187 842 23 875
187 795 89 30
187 275 108 245
187 669 157 708
200 162 101 992
200 173 131 33
200 989 143 482
204 139 47 796
204 81 125 702
204 283 133 458
204 81 149 449
181 91 2 697
181 54 117 734
181 31 137 78
181 814 145 307
181 498 173 72
181 135 176 705
202 479 27 519
202 945 49 592
202 852 51 81
202 984 61 995
202 24 65 281
202 18 83 299
202 930 193 644
206 455 121 736
191 679 34 946
191 532 41 871
191 178 45 597
191 904 46 979
191 162 70 95
191 216 146 540
191 962 164 77
210 929 43 6
210 862 47 323
210 438 67 948
210 575 109 466
210 433 131 640
199 827 66 102
199 929 90 130
199 392 96 748
199 341 99 354
199 892 122 526
199 944 130 525
199 429 142 147
199 932 143 930
199 984 146 470
199 824 152 998
199 643 179 676
199 835 183 376
199 651 187 399
199 881 195 150
193 458 44 189
193 319 47 845
193 570 62 680
193 526 87 426
193 433 102 205
193 64 112 798
193 928 134 431
193 72 162 95
193 952 167 678
193 448 175 801
208 748 37 559
208 134 105 166
208 295 121 777
208 6 161 596
208 167 191 927
201 494 4 791
201 247 20 675
201 527 40 148
201 975 53 817
201 440 83 59
201 436 98 595
201 22 119 539
201 494 128 226
201 394 170 254
201 873 191 288
212 676 19 30
212 543 61 282
212 999 109 44
212 492 173 999
212 718 175 704
216 230 163 631
216 493 185 41
216 801 197 601
220 232 19 16
220 329 97 820
220 365 197 37
214 205 3 802
214 205 9 401
214 801 31 266
207 219 16 865
207 219 32 692
207 693 65 406
207 928 88 400
207 100 106 438
207 387 137 883
207 907 139 478
207 233 140 546
207 767 143 934
207 354 155 644
222 368 25 870
222 368 125 580
213 738 2 374
213 738 4 187
213 346 31 630
213 162 38 283
213 398 76 242
213 982 92 687
213 717 133 992
213 931 170 184
213 993 200 858
213 177 202 305
197 51 20 421
197 709 20 310
197 332 37 717
197 177 56 538
197 645 65 381
197 330 70 70
197 202 94 952
197 578 133 704
197 649 134 111
197 701 167 448
197 497 171 950
205 939 6 331
205 658 7 499
205 102 17 569
205 260 51 80
205 370 51 296
205 175 61 319
205 29 96 301
205 313 102 35
205 459 134 814
205 532 176 391
205 398 204 742
203 231 37 804
203 153 67 840
203 361 68 752
203 882 72 941
203 484 122 452
203 71 142 893
203 15 169 803
203 41 185 557
203 809 202 165
218 35 33 890
218 147 45 853
218 49 69 923
218 761 119 520
218 136 133 252
218 348 193 706
217 458 11 55
217 307 15 377
217 87 23 176
217 845 36 582
217 753 61 512
217 480 85 937
217 993 86 225
217 969 137 616
217 525 153 76
217 18 171 832
217 153 192 810
217 845 216 388
224 553 29 303
224 959 67 304
224 383 165 706
224 138 181 643
209 328 13 846
209 423 13 306
209 660 13 936
209 887 17 963
209 213 53 220
209 896 79 452
209 569 86 665
209 501 90 921
209 156 118 191
209 791 162 89
209 328 169 423
209 423 169 153
209 660 169 468
209 278 191 397
226 364 17 298
226 236 59 163
226 671 65 681
226 953 65 491
226 486 133 579
226 642 157 947
211 994 9 531
211 994 27 354
211 932 47 324
211 157 61 801
211 58 86 116
211 176 100 690
211 288 170 89
211 711 171 386
211 773 177 484
211 773 178 718
211 148 210 649
230 348 37 109
230 407 63 712
230 184 117 173
230 576 199 369
228 407 67 901
228 45 157 996
228 535 167 219
228 767 181 246
228 703 221 959
228 382 227 885
225 750 14 775
225 553 38 551
225 563 61 255
225 92 83 122
225 252 118 520
225 488 173 609
219 755 34 895
219 352 58 566
219 39 139 149
219 6 179 8
219 938 218 827
215 755 47 638
215 974 142 527
215 681 159 27
215 491 197 599
221 297 28 733
221 840 108 118
221 840 116 343
221 49 134 481
221 38 139 848
221 172 161 306
221 865 174 650
221 71 192 405
238 42 41 196
238 493 47 910
238 369 71 162
238 567 89 357
238 828 113 798
238 629 213 795
238 895 233 543
231 316 37 57
231 849 43 518
231 121 53 729
231 353 59 962
231 754 73 604
231 417 101 562
231 104 206 17
231 903 218 284
231 650 230 265
232 727 57 380
232 226 175 497
232 118 195 70
232 599 213 60
232 883 213 3
240 86 73 273
240 665 79 229
240 532 121 973
236 928 133 493
236 856 135 11
236 745 201 891
246 425 7 874
246 291 19 299
246 539 25 810
246 425 49 437
246 448 79 547
246 539 125 540
246 198 139 830
246 920 155 530
246 474 211 247
242 872 23 608
242 155 39 367
242 616 43 939
242 609 67 343
242 450 163 495
235 749 44 758
235 447 171 279
235 842 201 817
235 114 229 903
223 134 19 228
223 290 42 111
223 560 62 657
223 400 206 341
223 241 208 775
229 980 18 5
229 186 50 388
229 853 90 500
229 207 97 827
229 747 108 517
229 908 143 162
229 665 160 342
229 967 171 502
229 917 201 656
227 577 5 1000
227 929 18 456
227 54 24 348
227 577 25 500
227 320 33 615
227 530 37 289
227 128 78 210
227 852 106 363
227 679 112 505
227 871 115 44
227 170 127 610
227 340 136 862
227 348 141 763
227 577 148 701
227 600 200 311
227 260 211 305
227 382 213 709
244 41 131 958
244 668 145 430
244 840 153 790
244 146 215 875
237 928 43 212
237 565 80 732
237 496 97 749
237 441 98 867
237 212 121 955
237 295 128 794
237 816 155 611
237 300 181 494
248 152 53 768
248 77 69 260
248 297 69 51
248 268 183 320
248 597 195 702
248 749 243 547
248 956 247 811
252 475 43 622
252 702 215 744
252 923 229 359
250 995 3 532
250 995 9 266
250 997 21 485
250 995 81 133
250 994 101 521
250 534 199 972
247 94 41 454
247 270 102 552
247 536 107 987
247 635 107 305
247 968 118 776
247 568 187 66
247 472 219 142
247 621 242 648
243 26 13 752
243 611 23 747
243 951 35 316
243 566 44 182
243 467 55 153
243 934 145 760
243 739 151 446
243 26 169 376
243 857 176 444
243 717 191 971
243 689 194 632
243 834 230 701
254 475 37 400
254 493 65 405
254 539 167 252
254 655 181 150
254 153 197 219
239 453 23 868
239 310 38 398
239 16 56 97
239 439 61 588
239 167 67 853
239 785 74 901
239 344 128 482
239 137 170 262
239 585 178 293
239 804 209 549
233 221 5 756
233 552 11 884
233 195 13 810
233 221 25 378
233 666 52 787
233 328 77 256
233 572 91 394
233 936 91 819
233 740 106 307
233 552 121 442
233 221 125 252
233 804 133 620
233 476 150 984
233 195 169 405
233 83 176 325
233 287 177 346
233 252 186 655
233 552 186 385
233 279 188 690
245 341 11 336
245 977 18 924
245 154 66 713
245 655 69 404
245 539 102 280
245 341 121 168
245 9 174 807
241 752 31 445
241 536 67 284
241 109 75 277
241 275 103 910
241 279 130 819
241 65 134 656
241 956 184 724
241 364 223 881
241 673 236 279
255 803 44 641
255 292 67 680
255 812 161 698
255 52 178 285
255 7 194 390
255 465 218 443
255 504 254 870
256 125 41 461
256 691 43 979
256 137 65 594
256 669 65 903
256 800 113 173
256 829 123 811
256 488 127 713
258 179 67 214
258 677 209 863
260 558 53 838
260 947 181 539
260 999 213 357
249 185 17 40
249 344 41 841
249 980 47 313
249 16 107 992
249 101 107 161
249 667 235 383
264 441 35 101
264 539 91 379
264 888 101 419
264 286 161 308
264 762 227 964
264 489 235 357
264 799 245 793
270 56 91 803
270 192 161 595
270 545 187 898
270 35 223 327
270 259 223 815
251 298 65 311
251 184 93 43
251 906 111 182
251 921 114 594
251 323 126 708
251 861 140 337
251 806 148 554
251 172 153 729
251 210 160 390
251 510 183 957
251 684 203 999
251 582 221 811
251 20 224 868
251 405 245 483
253 112 65 426
253 666 68 193
253 476 96 473
253 869 103 468
253 47 133 269
253 876 137 108
253 535 170 131
253 794 175 243
253 139 241 976
253 470 244 418
261 174 34 322
261 704 61 948
261 341 98 219
261 500 115 792
261 233 124 776
261 185 140 257
261 668 154 182
261 631 155 223
261 33 166 410
261 282 241 655
261 568 245 210
266 147 79 509
266 212 205 899
266 998 219 332
266 199 265 648
262 673 39 544
262 30 59 605
262 297 209 702
262 691 237 518
268 423 91 883
268 502 141 47
268 348 231 311
268 696 241 503
268 380 259 186
259 656 5 977
259 224 38 702
259 713 55 789
259 602 68 879
259 915 100 664
259 175 102 756
259 564 123 566
259 991 146 989
259 617 152 945
259 625 166 716
259 520 181 110
259 298 186 551
259 388 204 988
259 987 205 595
259 150 207 974
259 797 250 52
259 538 255 50
259 125 256 701
265 997 17 319
265 202 21 754
265 819 48 120
265 439 58 365
265 361 68 253
265 578 84 637
265 797 91 397
265 472 129 772
265 705 169 960
265 298 188 808
265 256 189 344
265 6 194 609
265 455 233 102
265 753 247 763
265 888 256 874
265 290 261 707
263 400 13 465
263 256 15 933
263 635 55 62
263 953 86 995
263 400 103 557
263 393 138 446
263 955 171 98
263 960 173 528
263 931 179 911
263 693 193 415
263 374 229 573
263 798 254 35
273 837 2 846
273 837 4 423
273 837 8 282
273 837 64 141
273 269 76 749
273 119 89 474
273 314 176 615
273 371 239 609
273 516 269 779
272 448 21 749
272 332 43 210
272 43 61 657
272 776 67 488
272 787 209 870
272 984 237 354
276 428 41 919
276 929 181 654
276 349 209 597
276 338 229 120
276 720 259 901
274 476 31 668
274 878 35 222
274 775 57 237
274 994 65 299
274 123 85 262
274 419 185 981
274 576 201 765
274 725 207 834
274 785 217 895
274 484 255 829
267 312 10 282
267 971 10 187
267 661 29 365
267 268 83 776
267 312 100 141
267 122 106 98
267 445 191 215
267 743 191 779
267 771 226 214
267 543 227 533
280 208 69 656
280 550 263 303
282 308 89 152
282 51 149 599
282 443 233 849
282 459 277 774
257 630 57 44
257 281 65 478
257 386 69 704
257 823 85 394
257 306 86 588
257 928 106 924
257 611 137 652
257 217 186 693
257 274 197 369
257 159 207 489
278 55 129 704
278 416 187 688
285 576 47 215
285 540 83 717
285 203 113 588
285 151 203 617
285 240 244 187
285 118 268 153
285 922 277 596
269 359 12 304
269 418 15 514
269 31 69 775
269 642 93 979
269 434 105 424
269 170 108 952
269 74 111 267
269 7 121 533
269 359 144 152
269 774 197 705
269 453 203 562
269 418 225 257
269 436 242 510
284 570 185 433
284 296 189 839
284 783 201 915
284 559 223 399
279 67 22 570
279 110 70 772
279 886 157 83
279 146 215 735
279 968 226 15
279 286 275 155
279 95 278 840
286 105 67 947
286 485 149 465
286 701 163 898
286 961 179 427
286 702 283 206
288 578 43 688
288 372 91 373
288 606 97 91
288 121 101 540
288 472 101 290
288 959 145 598
288 930 173 369
288 311 265 457
288 923 275 775
294 809 13 251
294 296 29 723
294 140 73 338
294 941 85 977
294 568 121 602
294 654 191 621
275 207 16 595
275 207 32 476
275 296 117 481
275 207 128 340
275 525 171 938
275 859 188 238
275 670 223 686
275 413 249 186
275 565 274 183
271 843 24 803
271 57 31 807
271 400 33 295
271 469 47 948
271 479 87 547
271 399 90 384
271 677 137 406
271 416 153 78
271 398 154 696
271 507 165 521
271 585 168 205
271 952 171 745
271 879 175 236
271 893 183 725
271 431 185 506
271 724 197 69
271 143 235 640
271 282 257 419
271 721 266 325
290 178 19 562
290 68 103 191
290 667 129 292
290 949 179 450
290 668 251 322
277 543 2 142
277 543 4 71
277 506 27 826
277 865 46 281
277 431 50 809
277 606 57 366
277 487 108 557
277 902 154 740
277 209 166 391
277 572 194 396
277 262 208 19
277 339 218 627
277 6 219 68
277 440 240 429
277 434 244 791
277 954 273 145
292 37 55 41
292 350 233 692
291 94 19 776
291 9 34 55
291 552 64 895
291 490 191 646
291 745 208 707
291 860 212 306
291 484 226 58
291 323 235 146
291 634 286 27
296 507 9 832
296 507 81 416
296 38 147 979
296 947 209 144
296 730 211 533
296 483 263 971
296 675 267 749
296 349 295 273
297 132 2 788
297 132 4 394
297 387 8 997
297 714 10 797
297 132 16 197
297 898 53 672
297 909 61 947
297 614 67 57
297 87 137 167
297 536 155 744
297 956 173 32
297 302 235 721
297 927 245 88
297 531 280 307
300 565 83 178
300 864 167 664
300 126 211 93
300 819 247 290
287 611 2 425
287 626 17 342
287 611 32 85
287 287 93 437
287 571 95 941
287 287 101 792
287 623 134 681
287 728 138 326
287 784 174 178
287 215 186 379
287 459 208 258
287 294 263 727
287 612 269 636
287 175 278 233
287 587 279 887
287 738 285 662
295 746 24 443
295 398 97 246
295 960 114 34
295 913 198 133
295 717 214 817
295 657 269 13
298 133 3 506
298 133 9 253
298 692 23 840
298 639 33 879
298 781 87 192
298 46 89 53
298 15 153 973
298 280 155 510
298 50 163 511
298 744 187 705
298 970 233 78
298 624 237 445
298 692 247 327
281 7 20 637
281 688 29 390
281 465 30 285
281 489 39 760
281 533 53 435
281 951 56 903
281 89 57 525
281 980 105 438
281 931 146 879
281 776 155 136
281 715 157 294
281 49 168 840
281 38 217 13
281 171 261 274
281 111 265 775
281 643 277 155
306 770 35 201
306 125 143 289
306 248 169 529
306 268 179 962
306 543 185 864
306 698 185 550
306 79 233 348
304 84 9 985
304 878 21 648
304 402 33 526
304 465 45 75
304 843 71 998
304 741 189 409
304 811 229 550
304 490 235 536
304 84 243 394
304 473 253 970
304 845 267 131
312 537 23 996
312 802 41 333
312 928 59 204
312 732 77 550
283 119 5 817
283 292 47 38
283 438 47 842
283 48 51 996
283 685 79 638
283 335 114 375
283 130 118 970
283 444 143 852
283 613 146 489
283 321 160 544
283 992 161 504
283 159 162 270
283 765 163 677
283 423 187 134
283 330 194 86
283 921 194 298
283 929 204 384
283 685 209 983
283 74 224 119
283 715 261 136
283 96 265 28
283 99 276 425
302 538 31 955
302 590 31 804
302 138 119 526
302 724 135 913
302 974 141 845
302 437 227 755
302 95 249 851
308 25 3 692
308 25 9 346
308 25 81 173
308 779 103 519
308 388 107 774
308 312 135 754
308 977 219 692
308 925 241 553
308 539 249 176
308 720 277 15
289 846 30 380
289 713 90 192
289 257 126 669
289 413 185 651
289 520 203 683
289 149 226 364
289 20 249 185
289 171 287 626
303 873 53 374
303 250 103 334
303 646 124 688
303 254 133 369
303 366 211 144
303 196 217 289
303 385 230 352
303 141 259 174
303 263 263 314
303 925 284 439
303 308 295 820
293 17 5 495
293 564 6 407
293 231 30 165
293 683 54 915
293 532 56 385
293 155 74 915
293 147 82 69
293 499 95 527
293 413 106 148
293 894 107 525
293 869 120 987
293 17 125 165
293 789 132 325
293 317 157 234
293 206 159 25
293 81 168 776
293 283 199 496
293 381 199 612
293 156 201 264
293 343 203 222
293 314 210 148
293 797 223 497
293 959 239 590
293 86 254 212
310 739 11 74
310 609 33 26
310 522 57 48
310 739 121 37
310 230 209 280
310 268 229 429
301 118 5 885
301 566 44 87
301 785 73 409
301 376 85 378
301 289 95 385
301 135 102 160
301 795 107 57
301 118 125 295
301 245 174 213
301 920 194 639
301 538 230 300
301 840 249 571
301 251 300 168
309 990 38 274
309 952 68 989
309 345 83 268
309 476 134 42
309 38 139 476
309 903 142 864
309 190 163 552
309 724 256 867
309 555 286 735
309 327 290 239
299 595 106 78
299 187 131 899
299 730 164 549
299 196 179 180
299 435 219 7
299 789 231 491
299 618 262 899
299 533 288 903
299 520 294 319
314 18 35 589
314 490 41 895
314 368 139 616
314 243 147 903
314 66 165 17
314 953 215 537
314 566 223 651
314 101 229 440
314 239 265 829
318 27 47 50
318 187 59 211
318 50 239 90
316 434 43 423
316 519 107 750
316 598 153 520
316 69 177 430
316 156 177 879
316 551 245 765
305 594 13 286
305 211 53 579
305 110 83 189
305 126 107 311
305 977 111 68
305 144 159 706
305 594 169 143
305 931 184 444
305 982 198 583
305 195 263 393
305 566 267 171
305 17 279 117
305 579 296 460
305 125 297 5
315 486 4 834
315 486 8 556
315 486 16 417
315 486 64 278
315 108 73 258
315 409 181 57
315 885 226 104
315 760 262 924
322 369 93 379
322 739 101 754
322 888 153 487
322 194 213 804
324 799 59 971
324 883 73 306
324 228 227 929
324 462 245 977
324 698 271 944
320 412 33 4
320 52 83 697
320 981 107 961
320 878 183 932
320 417 211 481
320 298 219 152
320 595 233 61
320 926 287 153
326 536 33 206
326 26 71 410
326 235 99 516
326 707 137 970
326 148 297 260
326 133 321 701
307 716 2 187
307 865 26 472
307 709 45 762
307 132 49 641
307 569 56 443
307 54 73 22
307 990 80 994
307 724 86 461
307 572 87 343
307 311 96 610
307 755 113 545
307 594 168 905
307 307 208 871
307 786 228 518
307 64 236 873
307 758 240 973
307 24 244 823
307 18 248 244
307 877 267 561
307 863 269 220
317 360 6 236
317 813 32 497
317 360 36 118
317 598 47 965
317 381 59 364
317 179 97 348
317 813 128 355
317 934 176 424
317 869 189 934
317 237 194 914
317 467 245 115
317 311 258 409
317 573 264 836
313 966 13 374
313 125 24 988
313 195 44 644
313 764 89 86
313 532 119 902
313 795 119 824
313 5 134 236
313 640 139 530
313 966 169 187
313 404 194 956
313 913 199 882
313 554 201 116
313 544 219 983
313 457 276 978
313 221 284 274
313 849 297 241
313 854 301 973
313 147 307 987
330 792 49 909
330 507 119 587
330 370 259 211
330 790 293 453
311 158 41 571
311 718 63 350
311 172 115 749
311 307 150 364
311 380 179 876
311 897 182 145
311 544 191 609
311 727 197 149
311 507 210 696
311 69 242 182
311 745 248 589
311 758 287 767
336 344 29 816
336 556 37 568
336 545 47 169
336 556 71 988
328 596 21 600
328 879 25 654
328 444 63 900
328 879 125 436
328 905 149 558
328 778 197 873
328 49 279 768
328 117 295 469
328 405 327 763
321 637 41 757
321 519 71 690
321 589 142 439
321 103 148 299
321 372 161 17
325 705 24 939
325 465 58 445
325 706 98 475
325 647 101 893
325 137 106 691
325 894 118 972
325 870 122 819
325 411 126 115
325 975 138 433
325 36 154 579
325 710 222 922
325 61 238 876
325 34 261 885
325 502 263 547
323 754 41 193
323 50 69 829
323 795 69 217
323 971 118 96
323 826 127 78
323 371 132 428
323 789 139 511
323 208 160 31
323 504 195 606
323 740 198 440
323 814 198 207
323 459 212 321
323 942 254 565
323 814 275 921
323 57 290 585
323 835 297 756
323 660 315 184
338 314 23 826
338 747 29 330
338 697 43 368
338 526 47 629
338 99 63 217
338 865 73 825
338 453 89 863
338 316 133 201
338 727 291 843
338 767 309 841
334 244 15 342
334 352 67 804
334 337 87 499
334 339 119 534
334 740 121 834
334 60 131 930
334 186 163 578
334 244 225 171
334 855 273 625
319 938 102 352
319 712 134 127
319 440 189 712
319 106 200 761
319 540 262 799
319 218 270 171
319 246 315 827
327 34 26 287
327 229 61 351
327 221 85 387
327 669 149 70
327 713 161 925
327 501 163 326
327 549 191 796
327 970 242 704
327 668 247 966
327 492 290 763
327 735 301 330
327 833 319 791
332 238 45 387
332 99 189 709
332 201 211 911
332 245 237 743
332 302 273 345
332 990 283 87
332 420 325 669
332 700 329 640
342 988 17 599
342 523 35 385
342 73 97 492
342 693 217 494
342 448 293 616
333 89 14 268
333 778 28 289
333 161 71 674
333 442 103 262
333 665 154 517
333 89 196 134
333 919 212 620
333 222 229 396
333 108 247 315
333 274 287 782
333 471 289 567
333 605 301 943
333 187 305 422
333 599 325 359
333 149 329 40
340 167 99 969
340 956 219 673
340 511 237 135
340 746 283 809
340 425 293 18
329 935 26 660
329 395 43 109
329 593 116 109
329 728 117 137
329 97 223 150
329 452 263 732
329 362 276 987
329 724 305 491
329 800 317 876
329 785 320 602
339 692 26 143
339 724 59 450
339 331 82 982
339 178 122 197
339 152 134 519
339 545 200 565
339 875 214 445
339 359 215 433
339 702 241 495
339 801 245 423
339 411 248 59
339 801 274 44
339 25 275 466
339 380 308 865
348 199 35 324
348 448 43 469
348 548 163 940
348 569 163 773
348 987 205 515
348 415 239 26
348 622 293 916
348 479 341 913
331 20 40 5
331 409 76 333
331 297 94 986
331 527 95 790
331 212 109 750
331 331 120 367
331 384 150 966
331 446 175 820
331 988 226 466
331 478 246 531
331 988 247 527
331 174 276 160
331 703 295 85
345 291 32 930
345 41 41 672
345 587 47 244
